AccountID,BranchID,ProductID,DisbursedOn,Application Score,ArrearsDays,Actual Application Grade,Actual Good Bad,Gender,LiteracyLevel,Occupation,MaritalStatus,PurposeCode,DonorID,LoanSeries,CreditOfficerID,SectorID,Disbursement Amount,InstallmentAmt,ActualBalance,ArrearsPer,ArrearsAmount
2901000068,2,LN06,"May 9, 2012",36,24,B,1,G,PT,B,U,1,200,2,10,31,426000,85910,323564,0,32109
2601000343,2,LN03,"March 1, 2011",36,488,B,0,M,S,E,M,9,200,1,6,71,25000,4830,25000,8,36370
5102000079,5,LN01,"April 10, 2012",36,23,B,1,G,PT,M,U,5,200,2,3,78,99000,19970,65999.3333,2,36686.6667
5102000094,5,LN01,"June 8, 2012",36,24,B,1,G,PT,M,U,1,200,1,5,78,246600,49730,205786.6667,1,40812.3333
5601000623,5,LN03,"December 7, 2011",36,58,B,1,M,C,E,S,13,200,2,5,78,60000,6600,60000,7,46200
2702000339,2,LN08,"October 22, 2011",36,103,B,1,F,C,B,U,1,200,4,10,71,250000,26670,91396.99,2,46774.99
5901000024,5,LN06,"March 30, 2012",36,34,B,1,G,N,B,U,13,200,1,3,11,173500,34990,90282,2,63827.6667
5901000026,5,LN06,"May 25, 2012",36,38,B,1,G,PT,B,U,1,200,1,3,78,186600,37630,157662.6667,2,65247.3333
5601000554,5,LN03,"April 21, 2011",36,167,B,0,M,C,E,M,6,200,1,3,78,80000,8800,14715,8,74326
7102000005,7,LN01,"March 29, 2012",36,5,B,1,G,P,B,G,1,200,2,GMAMBALA,71,235000,47390,80224.3333,2,77684.6667
2702000352,2,LN08,"October 19, 2011",36,166,B,0,M,S,C,M,6,200,2,8,71,180000,22200,118280,5,100700
5601000134,5,LN03,"December 23, 2011",36,161,B,0,M,S,O,M,8,200,4,5,78,200000,22000,175477.3233,6,135522.6667
2702000169,2,LN08,"September 19, 2011",35,17,B,1,F,E,C,M,6,200,2,6,71,80000,8530,7480.3133,-1,-5134.02
2702000016,2,LN08,"January 18, 2012",35,16,B,1,F,E,C,M,6,200,2,10,71,15000,2280,783.3333,-1,-2870
2702000377,2,LN08,"February 22, 2012",35,11,B,1,M,S,E,M,1,200,3,6,71,18000,1980,8472,-1,-1900
5501000183,5,LN02,"March 9, 2012",35,25,B,1,M,PT,M,U,13,200,1,3,78,6000,680,1812,-1,-384
5501000197,5,LN02,"April 3, 2012",35,30,B,1,M,PT,M,U,13,200,1,5,78,4000,450,1660,1,380
2701000278,2,LN04,"April 25, 2012",35,8,B,1,M,C,E,M,13,200,1,6,71,5000,1840,1416.6667,1,1530
2702000613,2,LN08,"June 21, 2012",35,11,B,1,M,E,C,M,9,200,1,10,71,15000,1650,15000,1,1650
2601000498,2,LN03,"June 23, 2012",35,9,B,1,M,S,E,M,9,200,2,10,71,9000,1740,9000,1,1740
5601000747,5,LN03,"May 16, 2012",35,17,B,1,M,PT,M,U,13,200,1,3,78,10000,1100,7405,2,1795
2702000156,2,LN08,"May 5, 2012",35,3,B,1,F,E,C,M,6,200,2,6,71,32000,3520,22411.6667,1,2025
2702000314,2,LN08,"January 23, 2012",35,11,B,1,M,E,C,M,8,200,2,10,71,50000,5500,22455.9766,0,2099.98
5702000466,5,LN08,"December 28, 2011",35,7,B,1,F,PT,B,S,13,200,1,5,78,40000,4270,5107,1,2627
5702000470,5,LN08,"January 19, 2012",35,45,B,1,M,PT,M,U,3,200,1,5,11,20000,2200,14332,1,3200
6601000015,6,LN03,"December 13, 2011",35,82,B,1,F,S,C,W,1,200,1,SCHINKUDZU,71,16000,3090,3604.6667,1,3490
5601000678,5,LN03,"September 16, 2011",35,20,B,1,M,PT,M,U,13,200,1,3,78,53500,5890,9855.6667,1,4266.6666
5601000641,5,LN03,"January 13, 2012",35,170,B,0,M,C,E,M,13,200,2,5,988,7000,770,7000,6,4620
2702000406,2,LN08,"April 19, 2011",35,139,B,0,M,E,C,S,6,200,1,8,71,45000,4800,4212.92,1,4947.92
5702000471,5,LN08,"March 14, 2012",35,50,B,1,M,PT,O,M,13,200,1,5,78,15000,1650,11540.9467,3,4973.3333
5701000139,5,LN04,"June 29, 2012",35,3,B,1,M,PT,M,U,13,200,1,3,78,15000,5530,15000,1,5530
5701000157,5,LN04,"June 26, 2012",35,6,B,1,M,PT,M,U,13,200,1,3,78,15000,5530,15000,1,5530
5501000209,5,LN02,"June 8, 2012",35,24,B,1,M,PT,M,U,13,200,1,5,78,50000,5670,50000,1,5670
2702000416,2,LN08,"March 29, 2012",35,35,B,1,F,E,C,M,6,200,2,6,71,35000,4430,26258.32,1,5816.32
5601000634,5,LN03,"August 3, 2011",35,153,B,0,M,PT,M,U,13,200,1,5,78,5200,1870,5200,4,6880
2501000246,2,LN02,"March 26, 2012",35,38,B,1,M,C,B,M,6,200,2,6,71,80000,9070,57240,1,7280
5501000159,5,LN02,"December 28, 2011",35,37,B,1,M,PT,M,U,13,200,1,5,78,12000,1320,6440.6667,6,7309.3333
5601000700,5,LN03,"November 9, 2011",35,205,B,0,M,PT,M,U,13,200,1,3,78,9700,1070,8603.3333,8,8256.6667
2701000119,2,LN04,"March 16, 2011",35,173,B,0,F,P,B,M,13,200,1,8,71,6000,2180,6000,4,8880
2702000267,2,LN08,"November 11, 2011",35,54,B,1,F,E,C,M,6,200,2,6,71,70000,7470,33770.3767,1,10367.71
6901000042,6,LN06,"February 18, 2012",35,15,B,1,G,N,B,G,1,200,1,EKACHINGWE,11,110500,22290,29311,0,10525
5701000136,5,LN04,"September 22, 2011",35,163,B,0,M,PT,M,U,13,200,1,5,78,10000,3630,9071.67,3,11301.67
2702000408,2,LN08,"April 27, 2011",35,251,B,0,F,E,C,M,6,200,1,8,71,25000,3360,7434.69,4,11980.0233
2702000431,2,LN08,"June 1, 2011",35,97,B,1,F,E,C,M,6,200,1,6,71,80000,8530,10902.0367,1,12273.37
2701000151,2,LN04,"June 7, 2011",35,150,B,0,M,C,B,S,13,200,1,8,71,22000,7990,8312,2,13240
2702000497,2,LN08,"September 3, 2011",35,93,B,1,M,E,C,M,9,200,1,10,71,42000,4480,15600.6667,3,13440
3702000019,3,LN08,"October 4, 2011",35,62,B,1,F,E,C,M,6,200,1,3,71,50000,5330,18549.34,3,14366.34
4901000070,4,LN06,"January 9, 2012",35,25,B,1,G,N,B,G,1,204,1,2,31,115000,22620,17650,1,16500
2702000261,2,LN08,"August 11, 2011",35,235,B,0,F,E,C,D,6,200,2,8,71,30000,6700,16953.3333,3,17700
2702000249,2,LN08,"August 22, 2011",35,134,B,0,F,E,C,M,6,200,2,6,71,50000,6170,18274.5,3,20857.5
7701000009,7,LN04,"March 29, 2012",35,95,B,1,M,S,C,M,13,200,1,GMAMBALA,71,30000,11050,20140,2,20910
6901000023,6,LN06,"February 20, 2012",35,43,B,1,G,N,B,G,1,200,2,SCHINKUDZU,11,100000,20170,32633.3333,1,22050
4901000053,4,LN06,"August 8, 2011",35,208,B,0,G,N,B,G,1,204,1,2,31,110000,30800,1980,1,23980
5601000553,5,LN03,"April 19, 2011",35,439,B,0,M,PT,M,U,13,200,1,3,78,18400,2020,18400,13,25790
3702000021,3,LN08,"November 17, 2011",35,197,B,0,F,E,C,M,6,200,1,3,71,40000,4270,34197.34,7,28859
5702000404,5,LN08,"June 29, 2011",35,308,B,0,F,S,M,U,5,200,1,3,71,40000,4270,30667.6667,8,35435.3333
4901000052,4,LN06,"June 30, 2011",35,157,B,0,G,N,B,G,1,204,1,AMWAKHWAWA,31,125000,24580,455,2,37420
2702000317,2,LN08,"December 30, 2010",35,429,B,0,F,E,C,M,6,200,1,8,71,60000,7400,29886.6667,5,37520
4901000017,4,LN06,"May 25, 2011",35,163,B,0,G,N,B,G,1,204,2,1,31,163000,32060,8420,1,40560
5601000735,5,LN03,"March 23, 2012",35,100,B,1,M,PT,M,U,13,200,1,3,78,100000,11000,100000,4,44000
6702000012,6,LN08,"April 27, 2012",35,36,B,1,M,S,B,M,1,200,1,SCHINKUDZU,71,420000,46200,352240,1,46200
5601000329,5,LN03,"October 31, 2011",35,244,B,0,M,PT,M,U,13,200,2,3,78,50000,5500,11108.3333,9,48391.6667
6901000045,6,LN06,"March 17, 2012",35,17,B,1,G,N,B,G,1,200,1,EKACHINGWE,11,151000,30450,50591.6667,2,49897.3333
2501000222,2,LN02,"February 6, 2012",35,146,B,0,M,C,B,S,10,200,1,10,61,90000,10200,90000,5,51000
2702000429,2,LN08,"May 27, 2011",35,251,B,0,F,E,C,M,6,200,1,6,71,100000,10670,57760.93,5,57286.93
4901000027,4,LN06,"October 12, 2010",35,538,B,0,G,N,B,G,1,204,1,AMWAKHWAWA,31,121300,33970,1577.3333,2,58240
4901000038,4,LN06,"August 8, 2011",35,89,B,1,G,N,B,G,1,204,2,AMWAKHWAWA,31,132000,25960,45222,2,62984
4901000036,4,LN06,"December 31, 2010",35,458,B,0,G,N,B,G,1,204,1,AMWAKHWAWA,31,120300,33690,29159.3333,2,66330
6901000046,6,LN06,"March 17, 2012",35,47,B,1,G,N,B,G,1,200,1,EKACHINGWE,11,310000,62520,177308.3333,1,72180
4901000033,4,LN06,"December 20, 2010",35,499,B,0,G,N,B,G,1,204,1,AMWAKHWAWA,31,161000,45080,60979,3,115880
4901000037,4,LN06,"December 31, 2010",35,158,B,0,G,N,B,G,1,204,1,AMWAKHWAWA,31,106900,21020,89515,7,137170
5102000091,5,LN01,"March 2, 2012",35,32,B,1,G,N,B,U,5,200,1,3,78,195300,39390,92296,4,166854
5102000090,5,LN01,"February 14, 2012",35,19,B,1,F,N,B,U,1,200,1,3,78,287000,57880,51272,4,236478
5901000014,5,LN06,"February 3, 2012",35,30,B,1,G,PT,M,U,5,200,2,3,78,430000,86720,110361.6667,4,375996.6666
3702000008,3,LN08,"February 8, 2012",34,25,B,1,F,E,C,M,13,200,2,3003,71,50000,5500,17166.3333,-2,-11230
2702000495,2,LN08,"February 22, 2012",34,11,B,1,M,PT,M,U,1,200,2,8,71,18000,1980,8572,-1,-1800
5702000316,5,LN08,"November 25, 2011",34,10,B,1,M,PT,M,U,10,200,2,5,11,19000,2030,1157.224,0,-645.3534
2702000593,2,LN08,"April 26, 2012",34,7,B,1,M,S,B,M,6,200,1,6,71,24000,2640,19578.6667,1,1920
5702000332,5,LN08,"February 27, 2012",34,6,B,1,M,PT,M,U,6,200,2,5,11,25000,3170,13944.8367,1,2409.8333
2702000239,2,LN08,"December 12, 2011",34,23,B,1,F,E,C,M,13,200,2,10,71,60000,6400,28397.3333,0,2604
2702000217,2,LN08,"April 26, 2012",34,37,B,1,M,E,C,M,6,200,3,6,71,20000,2760,17618.3333,2,5249.67
2501000253,2,LN02,"April 10, 2012",34,53,B,1,F,P,B,U,1,200,1,6,71,14000,2750,11984,2,5450
2601000549,2,LN03,"December 31, 2011",34,153,B,0,F,S,E,S,3,200,1,10,71,15000,5400,7453.3333,1,7800
3601000061,3,LN03,"October 21, 2011",34,15,B,1,M,S,E,M,6,200,1,SHARA,71,95000,10450,29824.3333,1,8550
2702000185,2,LN08,"September 27, 2011",34,39,B,1,F,E,C,M,13,200,2,10,71,60000,6400,18080.0033,1,9200
2701000239,2,LN04,"January 11, 2012",34,172,B,0,M,S,M,U,9,200,1,10,71,10000,3630,9900,3,10300
2702000302,2,LN08,"December 10, 2010",34,569,B,0,F,C,M,M,1,200,1,8,71,7000,2500,7000,4,10380
2701000084,2,LN04,"March 10, 2011",34,239,B,0,M,S,B,M,9,200,2,6,71,7000,2540,7000,4,10570
2601000353,2,LN03,"January 25, 2012",34,39,B,1,M,C,C,M,12,200,2,8,71,100000,11000,60753.0033,1,11000
2702000592,2,LN08,"April 26, 2012",34,67,B,1,F,E,C,M,13,200,1,6,71,50000,5500,47869.3333,2,11000
2702000201,2,LN08,"February 15, 2012",34,137,B,0,F,E,C,M,13,200,2,8,71,30000,3300,28199.33,4,13499.33
2601000465,2,LN03,"December 8, 2011",34,57,B,1,M,U,E,M,6,200,2,8,71,100000,19330,14136.0033,1,14670
2702000157,2,LN08,"August 4, 2011",34,33,B,1,F,E,C,M,13,200,2,8,71,120000,12800,12366.6567,1,14699.99
5501000178,5,LN02,"March 2, 2012",34,121,B,1,F,S,B,S,13,200,1,5,78,30000,3400,30000,5,16100
2702000479,2,LN08,"August 11, 2011",34,175,B,0,F,E,C,M,13,200,1,8,71,30000,3200,16944.33,5,17244.33
5702000282,5,LN08,"October 20, 2011",34,16,B,1,M,E,C,M,6,200,2,3,78,40000,4270,15774.99,4,18194.99
2702000453,2,LN08,"January 4, 2012",34,179,B,0,F,S,B,M,11,200,2,8,71,20000,3800,17002.6667,5,19270
2702000499,2,LN08,"September 6, 2011",34,60,B,1,F,E,M,S,8,200,1,10,71,40000,8930,18246.6667,3,22870
2901000018,2,LN06,"March 21, 2012",34,13,B,1,G,N,B,G,1,200,3,6,71,172000,34690,49005.3333,1,23190
2501000081,2,LN02,"December 2, 2010",34,157,B,0,M,P,E,M,1,200,1,6,71,21000,3190,17616,9,28200
2702000403,2,LN08,"April 15, 2011",34,353,B,0,M,E,C,M,6,200,1,10,71,40000,4270,28461,7,30110
5501000215,5,LN02,"June 27, 2012",34,5,B,1,M,U,E,M,1,200,1,3,78,300000,34000,300000,1,34000
5601000144,5,LN03,"August 26, 2011",34,310,B,0,M,S,M,M,13,200,2,5,78,45000,4950,44566.67,9,46336.67
2702000487,2,LN08,"August 15, 2011",34,111,B,1,M,U,O,M,8,200,1,10,71,200000,24670,57959.3267,3,62006.66
5702000389,5,LN08,"May 24, 2011",34,15,B,1,M,E,C,M,6,200,1,3,78,50000,5330,50000,12,66340
2702000264,2,LN08,"October 14, 2011",34,201,B,0,F,E,C,M,12,200,2,8,71,120000,12800,97053.3333,6,76200
4901000026,4,LN06,"October 12, 2010",34,508,B,0,G,PT,B,G,1,204,1,AMWAKHWAWA,31,195000,44850,20585,3,113600
2901000023,2,LN06,"January 12, 2011",34,416,B,0,G,N,B,G,1,200,1,EKACHINGWE,71,206000,40510,77770,4,156050
4901000039,4,LN06,"May 21, 2012",33,12,B,1,G,N,U,G,1,200,3,AMWAKHWAWA,31,207000,41750,82041.6667,-1,-53300
5601000701,5,LN03,"November 11, 2011",33,24,B,1,M,S,E,M,13,200,1,3,78,60000,6600,11840,-1,-8000
4501000099,4,LN02,"April 5, 2012",33,28,B,1,F,PT,M,M,2,200,1,AMWAKHWAWA,61,15000,2950,5510,-1,-1650
6601000021,6,LN03,"February 20, 2012",33,73,B,1,M,N,B,D,1,200,1,SCHINKUDZU,71,10000,1100,4992,0,-300
5501000221,5,LN02,"July 2, 2012",33,1,B,1,F,S,B,M,13,200,1,3,78,10000,1130,10000,1,1130
5601000741,5,LN03,"April 13, 2012",33,20,B,1,F,PT,M,U,13,200,1,3,11,10000,1100,4792,2,2508
2702000448,2,LN08,"April 17, 2012",33,46,B,1,M,P,U,M,10,200,2,8,71,25000,3170,20356.34,1,2923.34
2702000459,2,LN08,"July 13, 2011",33,55,B,1,F,E,M,M,8,200,1,10,71,80000,8530,2627.26,1,4893.5933
4601000081,4,LN03,"March 27, 2012",33,37,B,1,F,P,B,S,1,200,3,AMWAKHWAWA,31,20000,5530,5060.0033,1,5330
7501000187,7,LN02,"June 12, 2012",33,20,B,1,M,E,B,M,1,200,1,GMAMBALA,31,30000,5900,30000,1,5900
2702000507,2,LN08,"September 19, 2011",33,17,B,1,M,S,E,M,1,200,1,10,31,100000,10670,22959.6667,1,6415
5702000285,5,LN08,"December 21, 2010",33,558,B,0,F,PT,M,U,1,200,1,5,11,4600,490,4600,14,6660
5702000286,5,LN08,"December 21, 2010",33,558,B,0,F,PT,M,U,1,200,1,5,11,4600,490,4600,14,6660
2702000158,2,LN08,"November 18, 2011",33,17,B,1,F,E,C,M,3,200,2,8,71,90000,9600,29860.0033,1,7920
5601000684,5,LN03,"January 6, 2012",33,147,B,0,F,S,B,M,13,200,2,3,78,14000,1540,11999.0033,5,8241
2702000533,2,LN08,"November 11, 2011",33,54,B,1,M,E,C,M,13,200,1,10,71,70000,8630,23849.3133,1,9305.98
2701000165,2,LN04,"July 18, 2011",33,169,B,0,M,C,M,M,9,200,1,6,71,7000,2540,7000,4,9520
5702000462,5,LN08,"December 21, 2011",33,133,B,1,M,PT,M,U,11,200,1,5,11,20000,2130,16331.6667,5,9980
5702000153,5,LN08,"February 17, 2012",33,46,B,1,M,P,E,M,13,200,2,5,11,40000,4400,26352,3,11181.6667
2701000198,2,LN04,"October 12, 2011",33,173,B,0,F,S,B,W,9,200,1,8,71,20000,10600,10880,1,15400
5102000078,5,LN01,"April 26, 2012",33,7,B,1,G,PT,M,U,5,200,3,5,78,91500,18450,45731.1667,1,15604.5
6501000020,6,LN02,"October 8, 2011",33,88,B,1,M,X,O,M,1,200,1,FCHIDOTHE,71,84000,9240,38056,2,16160
2601000448,2,LN03,"July 26, 2011",33,161,B,0,M,C,M,M,9,200,1,10,71,13000,4680,13000,4,17190
2501000207,2,LN02,"December 28, 2011",33,186,B,0,M,S,E,U,11,200,1,10,11,17000,3290,17000,6,20190
5702000284,5,LN08,"September 26, 2011",33,189,B,0,M,PT,M,U,11,200,3,5,11,38000,4050,25666.3333,6,24828.6667
2702000005,2,LN08,"March 29, 2012",33,35,B,1,F,E,M,S,6,200,2,8,71,250000,27500,189066.3366,1,27500
3702000027,3,LN08,"February 3, 2012",33,119,B,1,M,E,C,M,13,200,1,3003,71,70000,7700,63202,4,30800
2601000231,2,LN03,"November 29, 2010",33,160,B,0,F,C,E,S,13,200,2,10,11,30000,6800,15773.3274,5,31000
4901000064,4,LN06,"June 28, 2012",33,4,B,1,G,E,M,G,1,200,2,AMWAKHWAWA,31,185000,37310,148112,1,35798
5702000460,5,LN08,"December 21, 2011",33,44,B,1,M,PT,M,U,11,200,1,5,11,85000,9070,49339.32,5,42677.33
5702000391,5,LN08,"December 12, 2011",33,112,B,1,M,S,E,M,4,200,2,5,11,100000,10670,69873.3333,4,47872.6667
2702000551,2,LN08,"January 4, 2012",33,149,B,0,F,S,U,M,3,200,1,6,71,100000,10670,88469.6667,5,48566
2702000028,2,LN08,"December 14, 2011",33,200,B,0,M,E,C,M,10,200,2,8,61,100000,10670,92725.68,5,52874.02
4901000062,4,LN06,"November 18, 2011",33,166,B,0,G,PT,M,U,1,202,1,2,31,100000,19670,47600,3,64000
5102000092,5,LN01,"April 10, 2012",33,23,B,1,G,PT,M,U,5,200,1,3,78,467000,94180,234602,1,77832
2702000089,2,LN08,"June 29, 2011",33,338,B,0,F,E,M,M,8,200,2,10,71,100000,12330,86286,7,88410
5102000096,5,LN01,"June 5, 2012",33,27,B,1,G,PT,M,U,5,200,1,3,78,544200,109750,544200,1,94250
5901000007,5,LN06,"August 12, 2010",33,646,B,0,G,PT,M,U,1,200,1,5,11,68400,13450,52405,7,97490
5901000002,5,LN06,"July 24, 2010",33,637,B,0,G,PT,M,U,1,200,1,3,11,100000,19670,54100,5,98300
5102000067,5,LN01,"December 29, 2010",33,160,B,0,G,PT,M,U,1,200,1,3,11,88500,17110,84886,6,108090
2601000118,2,LN03,"January 4, 2011",33,166,B,0,M,PT,M,U,6,200,3,10,71,120000,13200,119999.9966,14,180800
5702000345,5,LN08,"February 6, 2012",32,27,B,1,M,E,O,M,8,200,2,5,78,30000,3300,4866.6667,-4,-12500
4901000065,4,LN06,"July 25, 2012",32,3,B,1,G,X,M,G,1,200,1,AMWAKHWAWA,31,150000,30250,119840,0,-9410
4601000141,4,LN03,"February 18, 2012",32,15,B,1,M,S,B,S,3,204,1,2,61,20000,3870,2420.3333,0,-700
2702000553,2,LN08,"January 10, 2012",32,24,B,1,M,E,O,M,8,200,1,10,71,70000,7470,34942.6667,0,140
2702000606,2,LN08,"May 18, 2012",32,45,B,1,F,S,C,M,1,200,1,8,71,8500,940,7825.4233,1,1312.6667
5601000705,5,LN03,"November 28, 2011",32,67,B,1,M,PT,M,U,11,200,1,5,78,6700,740,1220,2,1432
5702000295,5,LN08,"December 21, 2010",32,228,B,0,M,PT,M,U,1,200,1,5,11,9600,1020,347,2,1580
5701000036,5,LN04,"June 12, 2012",32,20,B,1,M,S,O,M,13,200,5,3,78,5000,1840,3467.34,1,1658
2702000170,2,LN08,"November 30, 2011",32,65,B,1,M,E,M,M,8,200,2,10,71,25000,4750,1823.22,0,2283.22
5501000177,5,LN02,"June 18, 2012",32,14,B,1,M,S,B,M,13,200,2,3,78,42000,4760,28176,1,3584
6601000016,6,LN03,"April 17, 2012",32,46,B,1,F,P,B,M,1,200,2,SCHINKUDZU,71,10000,1930,8270,2,3820
5702000223,5,LN08,"May 6, 2011",32,122,B,1,M,E,B,M,13,200,2,3,78,16000,1710,1973.4633,3,4606.7967
5601000738,5,LN03,"April 5, 2012",32,28,B,1,M,PT,M,U,13,200,1,3,78,19000,2090,13428,2,4842
2702000348,2,LN08,"June 14, 2012",32,18,B,1,M,E,M,M,8,200,2,8,71,50000,5500,50000,1,5500
5702000290,5,LN08,"December 21, 2010",32,468,B,0,M,PT,M,U,1,200,1,3,11,6000,640,4217.3333,9,5510
5701000144,5,LN04,"December 30, 2011",32,184,B,0,M,PT,M,U,11,200,1,3,78,5000,1820,5000,3,6050
5702000288,5,LN08,"December 21, 2010",32,348,B,0,M,PT,M,U,1,200,1,3,11,14000,1490,5606,5,7322
5702000421,5,LN08,"April 5, 2012",32,28,B,1,M,E,O,M,8,200,2,5,78,32000,3520,18368.3366,2,8151.6667
2702000531,2,LN08,"November 3, 2011",32,32,B,1,M,S,C,M,3,200,1,8,11,70000,8630,14842.6933,1,8603.36
5702000296,5,LN08,"December 21, 2010",32,558,B,0,M,PT,M,U,1,200,1,3,11,6000,640,6000,14,8660
2702000451,2,LN08,"June 14, 2012",32,18,B,1,F,E,B,S,8,200,2,10,71,80000,8800,80000,1,8800
2701000279,2,LN04,"April 25, 2012",32,38,B,1,F,C,B,M,9,200,1,6,71,25000,9210,8695,1,9130
2501000235,2,LN02,"February 21, 2012",32,12,B,1,M,C,E,M,11,200,1,8,71,8000,2910,8000,3,9200
2702000609,2,LN08,"May 30, 2012",32,33,B,1,M,E,M,M,8,200,1,10,71,40000,5070,40000,2,10140
2702000471,2,LN08,"July 28, 2011",32,99,B,1,F,E,M,M,6,200,1,8,71,30000,3200,8881.0719,4,12359.0771
5702000439,5,LN08,"September 23, 2011",32,192,B,0,M,S,E,M,10,200,1,5,11,19600,2090,13750.6767,6,13548.01
2702000207,2,LN08,"December 7, 2011",32,117,B,1,M,E,M,M,9,200,2,6,71,50000,5330,37207.67,3,16046.67
6601000019,6,LN03,"February 20, 2012",32,73,B,1,F,C,B,M,1,200,1,SCHINKUDZU,71,90000,9900,71840,2,19500
5501000044,5,LN02,"February 20, 2012",32,13,B,1,M,PT,M,U,13,200,4,5,78,1200000,136000,692400,0,20000
2702000605,2,LN08,"May 17, 2012",32,46,B,1,M,E,M,M,8,200,1,10,71,80000,12130,80000,2,22260
4901000073,4,LN06,"May 21, 2012",32,42,B,1,G,N,B,WI,1,200,1,AMWAKHWAWA,31,67740,13660,52179,2,26056
5702000186,5,LN08,"September 2, 2010",32,653,B,0,M,PT,M,U,1,200,1,3,11,25000,2670,25000,13,34820
5702000287,5,LN08,"December 21, 2010",32,558,B,0,M,PT,M,U,1,200,1,3,11,30000,3200,30000,14,43300
5601000111,5,LN03,"September 7, 2011",32,160,B,0,M,PT,M,U,13,200,3,3,78,50000,5500,17270.67,10,53229.3333
5702000261,5,LN08,"December 3, 2010",32,576,B,0,M,PT,M,U,1,200,1,3,11,39600,4220,39600,14,58450
5501000161,5,LN02,"January 6, 2012",32,177,B,0,M,S,B,M,13,200,1,5,78,95000,10450,86108.3333,6,60591.6667
2601000237,2,LN03,"December 23, 2010",32,226,B,0,F,C,B,S,1,200,2,8,71,70000,19370,51989.3366,4,83520
5501000165,5,LN02,"January 31, 2012",32,122,B,1,M,PT,M,U,11,200,1,5,71,350000,49390,289200,4,196340
2901000001,2,LN06,"October 1, 2011",32,231,B,0,G,PT,M,G,5,200,3,10,71,404000,79450,241520,3,238116
6801000102,6,LN05,"February 3, 2012",31,2,B,1,G,N,B,G,10,200,1,SCHINKUDZU,11,148000,14460,38726.6667,-5,-73835
2501000264,2,LN02,"May 28, 2012",31,5,B,1,M,N,B,M,13,200,1,10,71,35000,4550,18260,-2,-9600
4601000053,4,LN03,"January 27, 2012",31,7,B,1,M,S,B,M,3,204,3,2,61,45000,6830,9598,0,-1022
5601000719,5,LN03,"June 27, 2012",31,5,B,1,M,PT,M,U,1,200,2,3,78,7500,830,7500,1,830
5702000071,5,LN08,"September 23, 2011",31,13,B,1,M,E,O,M,6,200,2,3,78,20000,2130,1015.5967,1,1127.6066
5501000206,5,LN02,"May 16, 2012",31,47,B,1,M,PT,M,U,1,200,1,5,78,9000,1020,9000,2,2040
2701000116,2,LN04,"January 23, 2012",31,100,B,1,F,P,B,S,13,200,2,8,71,9000,3320,2844.6667,1,3410
2702000418,2,LN08,"May 13, 2011",31,235,B,0,F,E,B,S,6,200,1,6,71,32000,5320,4530.02,1,3930.02
5501000163,5,LN02,"January 25, 2012",31,9,B,1,M,PT,M,U,5,200,1,5,78,20000,2200,10238.3333,2,4728.3334
2702000128,2,LN08,"August 11, 2011",31,86,B,1,M,P,B,M,3,200,2,6,71,35000,3730,9522,2,6460
2501000230,2,LN02,"February 14, 2012",31,138,B,0,M,X,E,M,6,200,1,8,71,10000,1300,10000,5,6500
2601000548,2,LN03,"December 28, 2011",31,186,B,0,M,C,M,M,13,200,1,6,71,6000,1160,6000,6,7120
2702000596,2,LN08,"May 5, 2012",31,28,B,1,M,E,M,M,3,200,1,8,61,90000,9900,55480,1,8560
2702000129,2,LN08,"September 22, 2011",31,103,B,1,F,E,B,M,8,200,2,10,71,20000,2470,6927.3167,4,8891.3166
2702000540,2,LN08,"November 22, 2011",31,43,B,1,F,E,B,M,8,200,1,6,71,40000,4930,15777.33,2,9141.33
2702000083,2,LN08,"December 29, 2011",31,36,B,1,F,E,M,M,13,200,3,8,71,90000,9600,45330,1,9860
5702000365,5,LN08,"April 5, 2011",31,123,B,1,M,E,O,M,6,200,1,5,78,75000,8000,4941.6033,1,10837.6034
2702000536,2,LN08,"November 11, 2011",31,143,B,0,F,E,M,M,10,200,1,6,61,25000,2670,17759.3333,5,12280
2702000277,2,LN08,"January 20, 2012",31,44,B,1,F,E,C,M,11,200,2,13,71,100000,11000,62241.65,1,12666.65
2702000097,2,LN08,"February 3, 2012",31,60,B,1,M,E,O,M,6,200,2,8,71,45000,5700,28979.97,2,12899.97
7501000188,7,LN02,"June 28, 2012",31,4,B,1,M,E,M,M,6,200,1,GMAMBALA,71,160000,18130,146040,1,13490
5601000746,5,LN03,"May 11, 2012",31,22,B,1,M,S,B,M,1,200,1,3,78,90000,9900,77000,1,13800
3501000159,3,LN02,"May 4, 2012",31,68,B,1,M,S,B,M,1,200,1,3003,71,30000,4650,30000,3,13950
2702000442,2,LN08,"May 16, 2012",31,47,B,1,M,E,M,M,6,200,2,8,71,60000,7600,60000,2,15200
4501000103,4,LN02,"May 3, 2012",31,1,B,1,M,PT,M,M,1,204,1,AMWAKHWAWA,71,50000,18170,15050,1,15500
2601000459,2,LN03,"November 25, 2011",31,10,B,1,M,P,B,S,6,200,2,8,71,15000,4150,15000,4,18200
3501000133,3,LN02,"October 26, 2011",31,99,B,1,M,S,O,M,1,200,1,SHARA,31,44000,5570,17820.9677,3,18763.3448
3501000057,3,LN02,"April 18, 2012",31,75,B,1,M,C,E,M,1,200,2,3003,71,50000,7750,46450,3,21220
5601000744,5,LN03,"May 7, 2012",31,26,B,1,F,PT,B,U,13,200,1,3,78,130000,14300,63824.3333,2,21775.6667
